X,Y,OBJECTID,METERTYPE,METERID,ROUTEID,SIDE,MEAS,LON,LAT,DDOTLON,DDOTLAT,DDOTMDSPX,DDOTMDSPY,STREET,BLOCK,METERMODEL,METERSTATUS,METERSTATE,METERSPACES,ISADA,PMZONE,TRANSMISSIONDATE,ERRORCODES
-77.039377600700007,38.894867099099997,1997520,Single,20170413,11001702,East,552.85644531,-77.03937531,38.89485931,,,-77.03946686,38.89485931,17TH ST NW,400,IPS Cash and Card,Active,Installed,1,N,22218,202002123354,
-77.039560706200007,38.894889987200003,1997521,Single,20170412,11001702,West,555.40405273,-77.03955841,38.8948822,,,-77.03946686,38.8948822,17TH ST NW,400,IPS Cash and Card,Active,Installed,1,N,22217,202002123354,
-77.012979886599993,38.893623508399997,1997522,Single,61030101,11019822,North,214.08111572,-77.0129776,38.89361572,,,-77.0129776,38.89356613,C ST NW,100,IPS Cash and Card,Inactive,Installed,1,Y,23441,202002123354,
-77.0298713711,38.885044251799997,1997523,Single,61301303,14026912,North,1312.94433594,-77.02986908,38.88503647,,,-77.02986908,38.88497925,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21347,202002123354,NoPolicy_
-77.012346647300006,38.893638767399999,1997524,Single,61030103,11019822,North,159.21665955,-77.01234436,38.89363098,,,-77.01234436,38.89356232,C ST NW,100,Duncan Single-Space,Active,Removed,1,N,22390,202002123354,NoPolicy_
-77.029787448299999,38.885044251300002,1997525,Single,61301301,14026912,North,1305.66333008,-77.02978516,38.88503647,,,-77.02978516,38.88497543,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21347,202002123354,NoPolicy_
-77.029917147199995,38.884941255100003,1997526,Single,61301306,14026912,South,1316.88671875,-77.02991486,38.88493347,,,-77.02991486,38.88497925,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21348,202002123354,NoPolicy_
-77.030077365599993,38.885044251799997,1997527,Single,61301307,14026912,North,1330.68762207,-77.03007507,38.88503647,,,-77.03007507,38.88497543,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21347,202002123354,NoPolicy_
-77.029833224599997,38.884941255199998,1997528,Single,61301304,14026912,South,1309.5111084,-77.02983093,38.88493347,,,-77.02983093,38.88497925,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21348,202002123354,NoPolicy_
-77.029978182700006,38.885044251399997,1997529,Single,61301305,14026912,North,1322.08276367,-77.02997589,38.88503647,,,-77.02997589,38.88497925,D ST SW,1300,Duncan Single-Space,Unknown,Removed,1,N,21347,202002123354,NoPolicy_
-77.021860506799996,38.920299691499999,1997530,Single,12122309,11040042,East,446.64154053,-77.02185822,38.9202919,,,-77.02196503,38.92028427,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.002100366600004,38.8894807462,1997531,Single,60600009,13000302,West,37.16879654,-77.00209808,38.88947296,,,-77.00203705,38.88947296,3RD ST SE,0,IPS Cash and Card,Active,Installed,1,N,21143,202002123354,
-77.076944754799996,38.9427873339,1997532,Single,32644116,11094052,West,4756.84033203,-77.07694244,38.94277954,,,-77.07683563,38.94281387,WISCONSIN AVE NW,4100,IPS Cash and Card,Active,Installed,1,N,21845,202002123354,
-77.076898977200003,38.942691966300004,1997533,Single,32644114,11094052,West,4745.54736328,-77.07689667,38.94268417,,,-77.07678223,38.94272232,WISCONSIN AVE NW,4100,IPS Cash and Card,Active,Installed,1,N,21845,202002123354,
-77.076898977200003,38.942691966300004,1997534,Single,32644112,11094052,West,4745.54736328,-77.07689667,38.94268417,,,-77.07678223,38.94272232,WISCONSIN AVE NW,4100,IPS Cash and Card,Active,Installed,1,N,21845,202002123354,
-77.021967317700003,38.919433755,1997535,Single,12122316,11040042,West,351.32159424,-77.02196503,38.91942596,,,-77.02190399,38.91942596,GEORGIA AVE NW,2300,Duncan Single-Space,Unknown,Removed,0,N,22671,202002123354,NoPolicy_
-77.021891025100004,38.920509499300003,1997536,Single,12122317,11040042,East,470.09991455,-77.02188873,38.92050171,,,-77.02198792,38.92049408,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.022081759900004,38.920425576200003,1997537,Single,12122314,11040042,West,462.67047119,-77.02207947,38.92041779,,,-77.02198029,38.92042542,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22671,202002123354,NoPolicy_
-77.021891025100004,38.920509499300003,1997538,Single,12122315,11040042,East,470.09991455,-77.02188873,38.92050171,,,-77.02198792,38.92049408,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.022074130099995,38.920375985100002,1997539,Single,12122312,11040042,West,457.1260376,-77.02207184,38.92036819,,,-77.02197266,38.92037582,GEORGIA AVE NW,2300,IPS Cash and Card,Active,Installed,1,N,22671,202002123354,
-77.021875766199997,38.920406502699997,1997540,Single,12122313,11040042,East,458.59017944,-77.02187347,38.92039871,,,-77.02198029,38.92039108,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.030657200099995,38.903679051899999,1997541,Single,21111318,11053492,South,1573.10717773,-77.03065491,38.90367126,,,-77.03065491,38.90373611,L ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22881,202002123354,
-77.021875766199997,38.920406502699997,1997542,Single,12122311,11040042,East,458.59017944,-77.02187347,38.92039871,,,-77.02198029,38.92039108,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.030466465700002,38.903679051099999,1997543,Single,21111316,11053492,South,1556.56298828,-77.03046417,38.90367126,,,-77.03046417,38.90373611,L ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22881,202002123354,
-77.030466465700002,38.903679051099999,1997544,Single,21111314,11053492,South,1556.56298828,-77.03046417,38.90367126,,,-77.03046417,38.90373611,L ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22881,202002123354,
-77.030336765300007,38.903679051700003,1997545,Single,21111312,11053492,South,1545.31298828,-77.03033447,38.90367126,,,-77.03033447,38.90373611,L ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22881,202002123354,
-77.040827186100003,38.900184787800001,1997546,Single,21081730,11042442,South,2863.22045898,-77.04082489,38.900177,,,-77.04082489,38.90021133,H ST NW,1700,IPS Cash and Card,Active,Removed,0,N,22793,202002123354,NoPolicy_
-77.021906284099998,38.920612496,1997547,Single,12122319,11040042,East,481.60961914,-77.02190399,38.92060471,,,-77.02200317,38.92059708,GEORGIA AVE NW,2300,IPS Cash and Card,Unknown,Removed,1,N,22672,202002123354,NoPolicy_
-77.021349334500002,38.877311858900001,1997548,Single,62210702,,,,-77.02134705,38.87730408,,,,,MAINE AVE SW,700,Duncan Single-Space,Unknown,Removed,1,N,21420,202002123354,NoPolicy_TooFarFromCenterline_
-77.066484849199995,38.914768377100003,1997549,Single,21183209,11077672,North,3926.05053711,-77.06648254,38.91476059,,,-77.06648254,38.91471481,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21720,202002123354,
-77.066194932100004,38.914768377800002,1997550,Single,21183207,11077672,North,3900.8684082,-77.06619263,38.91476059,,,-77.06619263,38.914711,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21720,202002123354,
-77.066194932100004,38.914768377800002,1997551,Single,21183205,11077672,North,3900.8684082,-77.06619263,38.91476059,,,-77.06619263,38.914711,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21720,202002123354,
-77.066828172399994,38.9146806388,1997552,Single,21183204,11077672,South,3955.45410156,-77.06682587,38.91467285,,,-77.06682587,38.91472244,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21719,202002123354,
-77.066049973299997,38.914764562599998,1997553,Single,21183203,11077672,North,3888.2902832,-77.06604767,38.91475677,,,-77.06604767,38.91470718,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21720,202002123354,
-77.012216948700001,38.924610300300003,1997554,Single,50012720,11000102,West,3695.56958008,-77.01221466,38.92460251,,,-77.012146,38.92460251,1ST ST NW,2700,Duncan Single-Space,Unknown,Removed,1,N,2217,202002123354,NoPolicy_
-77.066049973299997,38.914764562599998,1997555,Single,21183201,11077672,North,3888.2902832,-77.06604767,38.91475677,,,-77.06604767,38.91470718,S ST NW,3200,IPS Cash and Card,Active,Installed,1,N,21720,202002123354,
-76.992075340400007,38.900303045100003,1997556,Single,61431002,12042442,North,1473.78613281,-76.99207306,38.90029526,,,-76.99207306,38.90019989,H ST NE,1000,IPS Cash and Card,Active,Removed,1,N,21912,202002123354,NoPolicy_
-77.028856662099997,38.896057284699999,1997557,Multi,21051292,11031332,South,1717.29064941,-77.02885437,38.8960495,,,-77.02885437,38.89612961,E ST NW,1200,Stelio,Active,Installed,5,N,22542,202002123354,
-77.007532496500005,38.878841553500003,1997558,Multi,61230991,13000052,West,50.18182755,-77.00753021,38.87883377,,,-77.00746155,38.87883377,HALF ST SW,900,Strada,Active,Installed,7,N,21110,202002123354,
-76.996134178199995,38.884109652,1997559,Single,60700406,13000702,East,609.82910156,-76.9961319,38.88410187,,,-76.99617767,38.88410187,7TH ST SE,400,IPS Cash and Card,Unknown,Installed,1,N,21161,202002123354,
-76.99598922,38.883602297099998,1997560,Single,60700405,13000702,East,666.11291504,0,0,-76.99598694,38.88359451,-76.99617767,38.88359451,7TH ST SE,400,Duncan Single-Space,Unknown,Removed,1,N,21162,202002123354,NoPolicy_XYDataInvalid_
-76.996134178099993,38.884151613100002,1997561,Single,60700404,13000702,East,605.17132568,-76.9961319,38.88414383,,,-76.99617767,38.88414383,7TH ST SE,400,IPS Cash and Card,Active,Installed,1,N,21161,202002123354,
-76.996134178099993,38.884151613100002,1997562,Single,60700402,13000702,East,605.17132568,-76.9961319,38.88414383,,,-76.99617767,38.88414383,7TH ST SE,400,IPS Cash and Card,Unknown,Installed,1,N,21161,202002123354,
-77.022867585200004,38.878917846500002,1997563,Single,62210703,14058502,Northeast,381.67526245,-77.0228653,38.87891006,,,-77.02295685,38.87883759,MAINE AVE SW,700,IPS Cash and Card,Unknown,Installed,1,N,21422,202002123354,
-77.032083897899994,38.910648505099999,1997564,Single,20141514,11001402,West,2266.4543457,-77.0320816,38.91064072,,,-77.0319519,38.91064072,14TH ST NW,1500,IPS Cash and Card,Active,Removed,1,N,22152,202002123354,NoPolicy_
-77.031832128100007,38.910400549,1997565,Single,20141515,11001402,East,2238.97436523,-77.03182983,38.91039276,,,-77.0319519,38.91039276,14TH ST NW,1500,IPS Cash and Card,Unknown,Installed,1,N,22151,202002123354,
-77.032083897899994,38.910648505099999,1997566,Single,20141516,11001402,West,2266.4543457,-77.0320816,38.91064072,,,-77.0319519,38.91064072,14TH ST NW,1500,IPS Cash and Card,Inactive,Removed,1,N,22152,202002123354,NoPolicy_
-77.023783116299995,38.9334298817,1997567,Single,12123501,11040042,East,1913.69042969,-77.02378082,38.93342209,,,-77.02385712,38.93341446,GEORGIA AVE NW,3500,IPS Cash and Card,Active,Installed,1,N,22694,202002123354,
-77.023950962699999,38.933273479599997,1997568,Single,12123502,11040042,West,1898.11499023,-77.02394867,38.93326569,,,-77.02383423,38.93327713,GEORGIA AVE NW,3500,Duncan Single-Space,Active,Removed,1,N,22693,202002123354,NoPolicy_
-77.023729706599994,38.879264984099997,1997569,Single,62210826,,,,-77.02372742,38.8792572,,,,,MAINE AVE SW,800,Duncan Single-Space,Unknown,Removed,1,N,21423,202002123354,NoPolicy_TooFarFromCenterline_
-77.023775486299996,38.933311625599998,1997570,Single,12123505,11040042,East,1900.59326172,-77.02377319,38.93330383,,,-77.02384186,38.9332962,GEORGIA AVE NW,3500,IPS Cash and Card,Active,Installed,1,N,22694,202002123354,
-77.023744968499997,38.933181925699998,1997571,Single,12123507,11040042,East,1885.98803711,-77.02374268,38.93317413,,,-77.02381897,38.9331665,GEORGIA AVE NW,3500,IPS Cash and Card,Active,Installed,1,N,22694,202002123354,
-77.079035208899995,38.946602032199998,1997572,Single,32644402,11094052,West,5217.50878906,-77.0790329,38.94659424,,,-77.07894897,38.94662094,WISCONSIN AVE NW,4400,IPS Cash and Card,Active,Installed,1,N,21846,202002123354,
-76.947512032899994,38.896907965700002,1997573,Single,72294024,12061162,Northwest,930.07165527,-76.94750977,38.89690018,,,-76.94743347,38.8968544,MINNESOTA AVE NE,4000,IPS Cash and Card,Active,Removed,1,N,21934,202002123354,NoPolicy_
-77.012316131099993,38.925502939399998,1997574,Single,50012912,11000102,West,3794.61645508,-77.01231384,38.92549515,,,-77.01213837,38.92549515,1ST ST NW,2900,Duncan Single-Space,Unknown,Removed,1,N,2222,202002123354,NoPolicy_
-77.022402193600001,38.922573251400003,1997575,Single,12122450,11040042,West,702.72277832,-77.0223999,38.92256546,,,-77.02229309,38.9225769,GEORGIA AVE NW,2400,IPS Cash and Card,Active,Removed,1,N,23716,202002123354,NoPolicy_
-77.022188571300006,38.922626657499997,1997576,Single,12122453,11040042,East,706.50628662,-77.02218628,38.92261887,,,-77.02230072,38.92260742,GEORGIA AVE NW,2400,IPS Cash and Card,Unknown,Removed,1,N,22673,202002123354,NoPolicy_
-77.044824990600006,38.9009095802,1997577,Single,20200827,11002002,East,871.56866455,-77.04482269,38.90090179,,,-77.04489899,38.90090179,20TH ST NW,800,IPS Cash and Card,Active,Installed,1,N,22797,202002123354,
-77.023035432599997,38.8963815344,1997578,Single,20080502,11000802,West,175.18788147,-77.02303314,38.89637375,,,-77.02295685,38.89637375,8TH ST NW,500,IPS Cash and Card,Active,Installed,1,Y,23587,202002123354,
-77.022898103599999,38.896354831300002,1997579,Single,20080501,11000802,East,172.24261475,-77.02289581,38.89634705,,,-77.02295685,38.89634705,8TH ST NW,500,IPS Cash and Card,Active,Installed,1,Y,23029,202002123354,
-77.047983560899993,38.9036828654,1997580,Single,21112124,11053492,South,3076.01098633,-77.04798126,38.90367508,,,-77.04798126,38.90374374,L ST NW,2100,IPS Cash and Card,Active,Installed,1,N,22889,202002123354,
-77.042719275899998,38.880958709200002,1997581,Multi,92461897,14066822,Southwest,5097.06005859,-77.04271698,38.88095093,,,-77.0426712,38.88099289,OHIO DR SW,2400,Strada,Active,Installed,10,N,5848,202002123354,
-77.039583595500005,38.9021302839,1997582,Single,20170933,11001702,West,1359.1517334,-77.0395813,38.9021225,,,-77.0394516,38.9021225,17TH ST NW,900,IPS Cash and Card,Active,Installed,1,N,22222,202002123354,
-76.994913475499999,38.900501409599997,1997583,Single,60720805,12000802,East,1186.43994141,-76.99491119,38.90049362,,,-76.99495697,38.90049362,8TH ST NE,800,IPS Cash and Card,Inactive,Installed,1,N,21952,202002123354,
-77.041780861199996,38.899490512299998,1997584,Single,20180610,11001802,West,819.6295166,-77.04177856,38.89948273,,,-77.0417099,38.89948273,18TH ST NW,600,IPS Cash and Card,Active,Installed,1,N,22244,202002123354,
-77.039316565600004,38.902042545900002,1997585,Single,20170930,11001702,East,1349.52124023,-77.03931427,38.90203476,,,-77.0394516,38.90203476,17TH ST NW,900,IPS Cash and Card,Inactive,Installed,1,N,22221,202002123354,
-77.041780861399999,38.899540103299998,1997586,Single,20180612,11001802,West,825.13415527,-77.04177856,38.89953232,,,-77.04170227,38.89953232,18TH ST NW,600,IPS Cash and Card,Active,Installed,1,N,22244,202002123354,
-77.031824498399999,38.9080125483,1997587,Single,20141301,11001402,East,1973.86877441,-77.0318222,38.90800476,,,-77.0319519,38.90800476,14TH ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22147,202002123354,
-77.031824498399999,38.9080125483,1997588,Single,20141303,11001402,East,1973.86877441,-77.0318222,38.90800476,,,-77.0319519,38.90800476,14TH ST NW,1300,IPS Cash and Card,Active,Installed,1,N,22147,202002123354,
-77.032091527700004,38.907390752300003,1997589,Single,20141302,11001402,West,1904.83068848,-77.03208923,38.90738297,,,-77.0319519,38.90738297,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22148,202002123354,NoPolicy_
-77.031824498399999,38.9080125483,1997590,Single,20141305,11001402,East,1973.86877441,-77.0318222,38.90800476,,,-77.0319519,38.90800476,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22147,202002123354,NoPolicy_
-77.032083898099998,38.907489934600001,1997591,Single,20141304,11001402,West,1915.84106445,-77.0320816,38.90748215,,,-77.0319519,38.90748215,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22148,202002123354,NoPolicy_
-77.031824498399999,38.9080125483,1997592,Single,20141307,11001402,East,1973.86877441,-77.0318222,38.90800476,,,-77.0319519,38.90800476,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22147,202002123354,NoPolicy_
-77.032083898099998,38.907489934600001,1997593,Single,20141306,11001402,West,1915.84106445,-77.0320816,38.90748215,,,-77.0319519,38.90748215,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22148,202002123354,NoPolicy_
-77.031824498,38.908123174799996,1997594,Single,20141309,11001402,East,1986.14916992,-77.0318222,38.90811539,,,-77.0319519,38.90811539,14TH ST NW,1300,IPS Cash and Card,Unknown,Removed,1,N,22147,202002123354,NoPolicy_
-77.032083898,38.907589116600001,1997595,Single,20141308,11001402,West,1926.85107422,-77.0320816,38.90758133,,,-77.0319519,38.90758133,14TH ST NW,1300,IPS Cash and Card,Active,Removed,1,N,22148,202002123354,NoPolicy_
-77.020830536399998,38.876754913799999,1997596,Single,62210624,,,,-77.02082825,38.87674713,,,,,MAINE AVE SW,600,Duncan Single-Space,Active,Removed,1,N,21418,202002123354,NoPolicy_TooFarFromCenterline_
-77.039690406,38.901283420299997,1997597,Single,21091730,11047772,South,2453.33740234,-77.03968811,38.90127563,,,-77.03968811,38.90133667,EYE ST NW,1700,Duncan Single-Space,Unknown,Removed,1,N,22586,202002123354,NoPolicy_
-77.040407569,38.898384250500001,1997598,Single,21071713,11038612,North,1957.79602051,-77.04040527,38.89837646,,,-77.04040527,38.89831543,G ST NW,1700,IPS Cash and Card,Active,Installed,1,N,22661,202002123354,
-77.040033728699996,38.898273624200002,1997599,Single,21071712,11038612,South,1925.40075684,-77.04003143,38.89826584,,,-77.04003143,38.89831543,G ST NW,1700,IPS Cash and Card,Active,Installed,1,N,22662,202002123354,
-77.040262611,38.898384250399999,1997600,Single,21071711,11038612,North,1945.08374023,-77.04026031,38.89837646,,,-77.04026031,38.89831161,G ST NW,1700,IPS Cash and Card,Active,Installed,1,N,22661,202002123354,
-76.991159812700005,38.9001161252,1997601,Multi,61431191,12042442,South,1553.19689941,-76.99115753,38.90010834,,,-76.99115753,38.90019989,H ST NE,1100,Stelio,Active,Installed,6,N,21917,202002123354,
-76.990343466799999,38.900291601500001,1997602,Multi,61431193,12001202,West,1099.97045898,-76.99034119,38.90028381,,,-76.990242,38.90028381,H ST NE,1100,Stelio,Active,Installed,7,N,21916,202002123354,
-76.990534201499997,38.900291600700001,1997603,Multi,61431192,12042442,North,1607.47766113,-76.99053192,38.90028381,,,-76.99053192,38.90019989,H ST NE,1100,Stelio,Inactive,Installed,7,N,21916,202002123354,
-77.045397195099994,38.902595677199997,1997604,Single,21102002,11050892,North,3149.33178711,-77.0453949,38.90258789,,,-77.0453949,38.90252304,K ST NW,2000,IPS Cash and Card,Active,Installed,1,Y,23514,202002123354,
-77.051927960100002,38.9234849626,1997605,Single,34092302,11020022,South,755.40386963,-77.05192566,38.92347717,,,-77.05192566,38.92351151,CALVERT ST NW,2300,IPS Cash and Card,Active,Installed,1,N,22406,202002123354,
-77.030809787899997,38.896217502399999,1997606,Single,21051301,11069812,North,2021.49475098,-77.0308075,38.89620972,,,-77.0308075,38.89611435,E ST NW,1300,IPS Cash and Card,Active,Installed,1,Y,23499,202002123354,
-77.019464876499995,38.919178170099997,1997607,Single,11220506,11090152,South,902.73809814,-77.01946259,38.91917038,,,-77.01947021,38.91921997,W ST NW,500,IPS Cash and Card,Active,Installed,1,N,21798,202002123354,
-77.045305642499997,38.9057466167,1997608,Single,21122005,11057852,North,3021.2175293,-77.04530334,38.90573883,,,-77.04530334,38.90565872,M ST NW,2000,IPS Cash and Card,Active,Removed,1,N,22920,202002123354,NoPolicy_
-77.011980436299993,38.893715061400002,1997609,Single,61030013,11048162,North,31.66978645,-77.01197815,38.89370728,,,-77.01200104,38.8936615,C ST NW,0,IPS Cash and Card,Active,Installed,1,N,22388,202002123354,
-77.080721305899999,38.950584576600001,1997610,Single,32644628,11094052,West,5684.26220703,-77.08071899,38.95057678,,,-77.08061218,38.95059204,WISCONSIN AVE NW,4600,IPS Cash and Card,Unknown,Removed,1,N,21854,202002123354,NoPolicy_
-77.011911771399994,38.893695987599997,1997611,Single,61030011,11048162,North,25.34811211,-77.01190948,38.8936882,,,-77.01193237,38.89364243,C ST NW,0,IPS Cash and Card,Active,Installed,1,N,22388,202002123354,
-77.012216949399999,38.923832101899997,1997612,Single,50012608,11000102,West,3609.16064453,-77.01221466,38.92382431,,,-77.012146,38.92382431,1ST ST NW,2600,Duncan Single-Space,Unknown,Removed,1,N,2216,202002123354,NoPolicy_
-77.012049101100004,38.893734134600003,1997613,Single,61030015,11048162,North,37.92319107,-77.01204681,38.89372635,,,-77.0120697,38.89368057,C ST NW,0,IPS Cash and Card,Active,Installed,1,Y,23326,202002123354,
-77.022303012699993,38.923401040599998,1997614,Single,12122503,11040042,East,793.05535889,-77.02230072,38.92339325,,,-77.02240753,38.92338181,GEORGIA AVE NW,2500,IPS Cash and Card,Inactive,Installed,1,N,22674,202002123354,
-77.080675529299995,38.950355694400002,1997615,Single,32644620,11094052,West,5658.45996094,-77.08067322,38.9503479,,,-77.08055878,38.95036316,WISCONSIN AVE NW,4600,Duncan Single-Space,Unknown,Removed,1,N,21854,202002123354,NoPolicy_
-77.045305642499997,38.9057466167,1997616,Single,21122007,11057852,North,3021.2175293,-77.04530334,38.90573883,,,-77.04530334,38.90565872,M ST NW,2000,IPS Cash and Card,Active,Removed,1,N,22920,202002123354,NoPolicy_
-77.080660270799996,38.950477765400002,1997617,Single,32644624,11094052,West,5671.55224609,-77.08065796,38.95046997,,,-77.08058167,38.95048141,WISCONSIN AVE NW,4600,IPS Cash and Card,Active,Installed,1,N,21854,202002123354,
-77.080721305899999,38.950584576600001,1997618,Single,32644626,11094052,West,5684.26220703,-77.08071899,38.95057678,,,-77.08061218,38.95059204,WISCONSIN AVE NW,4600,IPS Cash and Card,Unknown,Removed,1,N,21854,202002123354,NoPolicy_
-77.052133954400006,38.923553626900002,1997619,Single,34092309,11020022,North,772.73809814,-77.05213165,38.92354584,,,-77.05213165,38.92350388,CALVERT ST NW,2300,IPS Cash and Card,Active,Installed,1,N,22405,202002123354,
-77.009874721100005,38.867347868700001,1997620,Single,61560009,14084562,North,69.64380646,-77.00987244,38.86734009,,,-77.00987244,38.86728287,T ST SW,0,IPS Cash and Card,Active,Removed,1,N,21434,202002123354,NoPolicy_
-77.048090372900006,38.901699222799998,1997621,Single,22492120,11069812,South,3593.32836914,-77.04808807,38.90169144,,,-77.04802704,38.90179825,PENNSYLVANIA AVE NW,2100,Duncan Single-Space,Active,Removed,1,N,2144,202002123354,NoPolicy_
-77.049333964499993,38.907299198700002,1997622,Single,21132209,11063182,North,3254.88305664,-77.04933167,38.90729141,,,-77.04933167,38.90724182,N ST NW,2200,IPS Cash and Card,Active,Installed,1,N,22997,202002123354,
-77.04921952399999,38.907200017199997,1997623,Single,21132208,11063182,South,3244.9296875,-77.04921722,38.90719223,,,-77.04921722,38.90724182,N ST NW,2200,IPS Cash and Card,Active,Installed,1,N,22998,202002123354,
-77.049189005700001,38.907299199599997,1997624,Single,21132207,11063182,North,3242.31030273,-77.04918671,38.90729141,,,-77.04918671,38.90724182,N ST NW,2200,IPS Cash and Card,Inactive,Installed,1,N,22997,202002123354,
-77.009554286,38.867347868300001,1997625,Single,61560003,14084562,North,41.83536148,-77.009552,38.86734009,,,-77.009552,38.86728287,T ST SW,0,IPS Cash and Card,Active,Removed,1,N,21434,202002123354,NoPolicy_
-77.044863136700002,38.893211519200001,1997626,Single,20200223,11002002,East,122.41920471,-77.04486084,38.89320374,,,-77.0449295,38.89320374,20TH ST NW,200,IPS Cash and Card,Unknown,Installed,1,N,22281,202002123354,
-76.996309657300003,38.9328271603,1997627,Single,50693504,12000702,Southwest,2557.95507813,-76.99630737,38.93281937,,,-76.99626923,38.93283463,7TH ST NE,3500,IPS Cash and Card,Unknown,Installed,1,N,23908,202002123354,
-77.051233684,38.901432194,1997628,Multi,22350992,11064222,Northwest,474.50531006,-77.05123138,38.90142441,,,-77.05117798,38.90139389,NEW HAMPSHIRE AVE NW,900,Strada,Active,Installed,7,N,2111,202002123354,
-77.0448631366,38.893337405,1997629,Single,20200229,11002002,East,136.48580933,-77.04486084,38.89332962,,,-77.0449295,38.89332962,20TH ST NW,200,IPS Cash and Card,Inactive,Installed,1,N,22281,202002123354,
-76.996233363800002,38.932678387400003,1997630,Single,50693502,12000702,West,2538.93701172,-76.99623108,38.93267059,,,-76.99617767,38.93267822,7TH ST NE,3500,IPS Cash and Card,Inactive,Installed,1,N,23908,202002123354,
-77.051218425599998,38.901313937899999,1997631,Multi,22350993,11064222,Southeast,464.66546631,-77.05121613,38.90130615,,,-77.05123901,38.90132141,NEW HAMPSHIRE AVE NW,900,Strada,Inactive,Installed,8,N,2110,202002123354,
-77.041216285199994,38.901401676100001,1997632,Single,21091719,11047772,North,2585.59667969,-77.04121399,38.90139389,,,-77.04121399,38.90133667,EYE ST NW,1700,IPS Cash and Card,Active,Installed,1,Y,23690,202002123354,
-77.048761759399994,38.9015885966,1997633,Single,20220919,11002202,East,725.01843262,-77.04875946,38.90158081,,,-77.04882813,38.90158081,22ND ST NW,900,IPS Cash and Card,Active,Installed,1,N,2108,202002123354,
-77.044535074400002,38.908363500299998,1997634,Single,22351301,11064222,Southeast,1320.96936035,-77.04453278,38.90835571,,,-77.04460907,38.90839767,NEW HAMPSHIRE AVE NW,1300,IPS Cash and Card,Active,Removed,1,N,21594,202002123354,NoPolicy_
-77.008966825300007,38.895481266399997,1997635,Single,64840401,15065322,East,41.07063293,-77.00896454,38.89547348,,,-77.00905609,38.89547348,NORTH CAPITOL ST NE,400,Duncan Single-Space,Unknown,Removed,1,N,21552,202002123354,NoPolicy_
-77.044397745,38.9087602289,1997636,Single,22351302,11064222,Northwest,1363.49694824,-77.04439545,38.90875244,,,-77.04431915,38.90870667,NEW HAMPSHIRE AVE NW,1300,IPS Cash and Card,Unknown,Removed,1,N,21595,202002123354,NoPolicy_
-77.01764908299999,38.973568134799997,1997637,Single,44080310,11019632,South,51.41017914,-77.01764679,38.97356033,,,-77.01764679,38.97360229,BUTTERNUT ST NW,300,IPS Cash and Card,Active,Installed,1,N,22384,202002123354,
-77.020601653900002,38.883186493799997,1997638,Single,61320614,14031332,South,809.45922852,-77.02059937,38.88317871,,,-77.02059937,38.88323975,E ST SW,600,IPS Cash and Card,Active,Installed,1,N,21362,202002123354,
-77.017794041800002,38.973568134700002,1997639,Single,44080312,11019632,South,63.97124481,-77.01779175,38.97356033,,,-77.01779175,38.97360229,BUTTERNUT ST NW,300,IPS Cash and Card,Active,Installed,1,N,22384,202002123354,
-77.015344999800007,38.889225161600002,1997640,Single,20610011,14000302,West,64.40311432,-77.01534271,38.88921738,,,-77.0151825,38.88922119,3RD ST SW,0,Duncan Single-Space,Unknown,Removed,1,N,21276,202002123354,NoPolicy_
-77.017778782199997,38.973568134200001,1997641,Single,44080314,11019632,South,62.64903641,-77.01777649,38.97356033,,,-77.01777649,38.97360229,BUTTERNUT ST NW,300,IPS Cash and Card,Active,Installed,1,N,22384,202002123354,
